Customer_ID,Customer_Name,Region,Signup_Date
C2416,bob,EAST,2021-02-01
C2417,,North,2021-08-05
C2418,Alice,west,2021-12-26
C2419,bob,North,2023-12-29
C2420,John Doe,west,2023-05-29
C2421,Alice,North,2020-11-03
C2422,J. Smith,EAST,2022-09-17
C2423,John Doe,EAST,2022-03-08
C2424,John Doe,North,2021-12-19
C2425,J. Smith,south,2021-04-10
C2426,,EAST,2020-04-08
C2427,John Doe,west,2023-06-19
C2428,Alice,west,2020-06-06
C2429,bob,West.,2021-09-01
C2430,John Doe,,2021-07-07
C2431,Alice,,2021-10-12
C2432,jane doe,,2022-07-08
C2433,Alice,west,2020-08-14
C2434,bob,West.,2021-02-26
C2435,Alice,,2022-12-31
C2436,J. Smith,,2020-08-30
C2437,bob,North,2021-06-13
C2438,,North,2022-12-04
C2439,jane doe,North,2021-01-05
C2440,J. Smith,south,2021-10-13
C2441,,,2021-11-19
C2442,Alice,south,2022-01-03
C2443,bob,West.,2020-04-01
C2444,jane doe,west,2022-11-11
C2445,J. Smith,,2020-06-20
C2446,,west,2023-04-30
C2447,,North,2023-01-05
C2448,jane doe,,2023-07-28
C2449,Alice,EAST,2023-10-19
C2450,jane doe,south,2020-06-27
C2451,,south,2020-08-25
C2452,John Doe,,2023-03-04
C2453,J. Smith,North,2022-05-26
C2454,jane doe,south,2022-06-20
C2455,,North,2020-10-06
C2456,Alice,West.,2022-11-08
C2457,,west,2022-01-09
C2458,Alice,EAST,2021-01-05
C2459,jane doe,west,2023-02-09
C2460,Alice,west,2022-05-19
C2461,bob,West.,2022-10-15
C2462,bob,south,2020-08-08
C2463,bob,EAST,2022-07-08
C2464,John Doe,south,2020-10-30
C2465,jane doe,,2023-09-10
C2466,,west,2023-12-31
C2467,,,2021-03-13
C2468,John Doe,North,2023-04-08
C2469,Alice,west,2021-01-09
C2470,John Doe,south,2021-01-15
C2471,Alice,west,2022-09-12
C2472,Alice,North,2020-01-14
C2473,J. Smith,West.,2022-01-12
C2474,,,2021-10-30
C2475,bob,,2021-05-14
C2476,Alice,south,2023-11-15
C2477,J. Smith,west,2021-07-18
C2478,,south,2021-06-13
C2479,bob,West.,2021-05-06
C2480,Alice,west,2023-11-09
C2481,Alice,west,2023-05-04
C2482,John Doe,south,2022-01-24
C2483,John Doe,south,2020-10-26
C2484,,North,2022-03-25
C2485,bob,West.,2021-06-30
C2486,Alice,North,2021-12-27
C2487,,,2021-12-31
C2488,,west,2022-04-07
C2489,jane doe,south,2021-08-24
C2490,John Doe,west,2023-08-24
C2491,bob,west,2023-06-29
C2492,Alice,EAST,2022-10-28
C2493,,,2022-02-06
C2494,Alice,EAST,2022-05-24
C2495,jane doe,west,2023-05-16
C2496,bob,south,2022-07-25
C2497,,west,2020-05-10
C2498,Alice,,2021-08-30
C2499,John Doe,EAST,2020-01-26
C2500,jane doe,south,2021-09-26
C2501,bob,west,2023-04-24
C2502,jane doe,West.,2021-04-28
C2503,John Doe,,2021-11-10
C2504,bob,,2022-12-10
C2505,jane doe,West.,2020-01-05
C2506,J. Smith,west,2021-08-11
C2507,John Doe,,2023-03-29
C2508,John Doe,south,2020-07-26
C2509,John Doe,west,2020-09-13
C2510,J. Smith,west,2023-05-13
C2511,J. Smith,EAST,2020-01-11
C2512,Alice,,2022-08-06
C2513,,,2020-01-08
C2514,jane doe,West.,2023-12-03
C2515,Alice,EAST,2022-07-24
C2516,jane doe,EAST,2020-02-01
C2517,,,2021-06-23
C2518,J. Smith,west,2022-10-01
C2519,,EAST,2021-01-21
C2520,J. Smith,West.,2023-06-05
C2521,,EAST,2021-10-01
C2522,Alice,West.,2020-07-25
C2523,bob,EAST,2023-09-03
C2524,Alice,West.,2021-07-10
C2525,jane doe,EAST,2020-12-13
C2526,Alice,EAST,2022-03-03
C2527,John Doe,south,2020-08-21
C2528,jane doe,West.,2022-12-03
C2529,,West.,2022-10-02
C2530,jane doe,West.,2022-01-06
C2531,bob,North,2022-07-30
C2532,J. Smith,EAST,2023-03-11
C2533,,West.,2020-06-24
C2534,jane doe,,2021-03-24
C2535,,North,2021-08-14
C2536,,south,2020-03-22
C2537,,West.,2020-05-14
C2538,J. Smith,West.,2022-05-05
C2539,Alice,North,2023-04-15
C2540,,EAST,2023-11-07
C2541,John Doe,,2023-06-20
C2542,bob,south,2023-03-10
C2543,J. Smith,West.,2021-03-15
C2544,jane doe,EAST,2022-12-15
C2545,J. Smith,,2021-11-27
C2546,jane doe,,2021-02-22
C2547,J. Smith,south,2020-03-28
C2548,jane doe,west,2021-10-17
C2549,,,2022-10-28
C2550,Alice,west,2020-08-02
C2551,jane doe,,2021-07-05
C2552,jane doe,south,2021-05-17
C2553,John Doe,North,2021-11-29
C2554,jane doe,south,2020-09-01
C2555,John Doe,south,2020-11-04
C2556,bob,North,2020-08-18
C2557,,North,2023-11-07
C2558,John Doe,EAST,2020-06-03
C2559,Alice,,2023-04-13
C2560,,EAST,2022-04-27
C2561,John Doe,North,2020-04-24
C2562,,west,2023-11-14
C2563,,west,2020-11-06
C2564,,south,2022-09-19
C2565,bob,West.,2020-10-26
C2566,Alice,south,2022-11-07
C2567,J. Smith,south,2022-02-22
C2568,J. Smith,West.,2020-01-12
C2569,John Doe,,2023-11-28
C2570,,North,2020-08-19
C2571,John Doe,west,2022-08-12
C2572,bob,south,2021-12-30
C2573,bob,West.,2023-07-25
C2574,jane doe,EAST,2023-10-08
C2575,bob,south,2022-10-14
C2576,jane doe,west,2022-09-25
C2577,Alice,North,2020-10-29
C2578,John Doe,south,2021-06-24
C2579,Alice,south,2021-04-14
C2580,bob,,2022-03-23
C2581,Alice,West.,2020-03-17
C2582,Alice,EAST,2022-10-16
C2583,Alice,EAST,2020-01-24
C2584,bob,North,2022-11-04
C2585,,west,2021-11-06
C2586,Alice,North,2021-06-08
C2587,jane doe,south,2020-12-12
C2588,bob,south,2020-06-20
C2589,Alice,EAST,2023-09-12
C2590,,west,2021-12-12
C2591,bob,West.,2021-05-03
C2592,J. Smith,west,2021-01-12
C2593,,south,2023-04-02
C2594,jane doe,West.,2021-01-06
C2595,Alice,west,2022-09-26
C2596,J. Smith,west,2022-09-03
C2597,J. Smith,West.,2023-12-18
C2598,bob,south,2022-01-26
C2599,J. Smith,west,2021-04-21
C2600,jane doe,West.,2021-01-16
C2601,jane doe,,2020-06-03
C2602,John Doe,,2020-09-13
C2603,jane doe,south,2021-11-04
C2604,,West.,2020-03-08
C2605,J. Smith,,2020-12-09
C2606,jane doe,West.,2023-07-24
C2607,bob,west,2021-11-03
C2608,John Doe,south,2021-01-25
C2609,J. Smith,,2020-09-15
C2610,John Doe,west,2020-11-02
C2611,J. Smith,North,2023-01-23
C2612,bob,North,2022-08-07
C2613,John Doe,south,2022-08-27
C2614,Alice,,2020-09-02
C2615,,,2022-01-02
C2616,,,2020-07-05
C2617,J. Smith,West.,2022-07-13
C2618,Alice,west,2022-02-23
C2619,John Doe,,2023-10-28
C2620,Alice,west,2023-11-30
C2621,Alice,south,2021-02-11
C2622,John Doe,,2023-02-22
C2623,bob,south,2023-09-22
C2624,Alice,,2020-12-06
C2625,Alice,North,2021-07-16
C2626,bob,EAST,2023-04-16
C2627,Alice,south,2021-10-12
C2628,Alice,,2022-08-09
C2629,Alice,EAST,2023-04-08
C2630,,south,2022-11-28
C2631,jane doe,West.,2020-03-09
C2632,bob,,2023-06-13
C2633,Alice,West.,2021-01-15
C2634,,North,2020-02-26
C2635,bob,,2023-07-24
C2636,J. Smith,North,2022-04-29
C2637,J. Smith,EAST,2023-01-27
C2638,Alice,south,2022-07-04
C2639,,west,2020-11-20
C2640,,North,2021-04-05
C2641,bob,west,2020-06-27
C2642,bob,west,2022-04-23
C2643,,south,2021-07-27
C2644,bob,EAST,2020-04-28
C2645,,south,2021-07-02
C2646,jane doe,,2021-10-07
C2647,,North,2020-01-26
C2648,J. Smith,west,2022-10-28
C2649,bob,south,2022-08-26
C2650,,south,2021-06-16
C2651,,south,2020-05-28
C2652,bob,North,2022-11-14
C2653,jane doe,EAST,2021-10-16
C2654,jane doe,south,2022-08-02
C2655,bob,North,2021-07-08
C2656,John Doe,west,2021-02-28
C2657,bob,,2020-10-19
C2658,bob,West.,2023-04-23
C2659,jane doe,North,2021-07-07
C2660,jane doe,West.,2021-03-06
C2661,bob,south,2021-08-26
C2662,bob,south,2020-11-12
C2663,bob,North,2021-02-01
C2664,jane doe,West.,2023-09-09
C2665,bob,south,2021-08-18
C2666,bob,west,2021-06-29
C2667,Alice,EAST,2020-03-16
C2668,John Doe,EAST,2022-05-14
C2669,J. Smith,south,2022-07-04
C2670,John Doe,West.,2021-12-09
C2671,Alice,,2021-04-30
C2672,J. Smith,south,2023-01-16
C2673,bob,,2022-01-16
C2674,Alice,,2023-06-09
C2675,bob,West.,2022-10-27
C2676,jane doe,,2021-07-03
C2677,,west,2022-09-02
C2678,Alice,West.,2022-12-11
C2679,jane doe,south,2022-07-30
C2680,Alice,west,2022-07-07
C2681,Alice,North,2023-11-20
C2682,jane doe,EAST,2023-05-29
C2683,J. Smith,south,2023-12-22
C2684,John Doe,south,2023-03-12
C2685,bob,south,2020-12-28
C2686,Alice,west,2021-01-16
C2687,bob,North,2023-07-24
C2688,,West.,2020-09-27
C2689,jane doe,North,2022-11-03
C2690,bob,west,2020-10-24
C2691,jane doe,south,2022-09-30
C2692,bob,EAST,2020-08-21
C2693,John Doe,south,2021-07-28
C2694,John Doe,West.,2020-01-27
C2695,John Doe,,2020-04-02
C2696,John Doe,EAST,2021-09-08
C2697,John Doe,south,2020-11-04
C2698,John Doe,EAST,2020-02-21
C2699,jane doe,,2020-11-14
C2700,Alice,North,2020-06-29
C2701,bob,west,2023-02-17
C2702,John Doe,south,2022-05-24
C2703,jane doe,West.,2022-12-02
C2704,jane doe,North,2021-10-08
C2705,jane doe,south,2023-07-07
C2706,Alice,North,2020-07-15
C2707,bob,West.,2021-10-06
C2708,Alice,south,2022-08-28
C2709,J. Smith,,2020-09-11
C2710,jane doe,,2022-01-01
C2711,J. Smith,West.,2020-12-01
C2712,,EAST,2022-09-16
C2713,John Doe,West.,2022-06-18
C2714,John Doe,EAST,2023-07-02
C2715,Alice,south,2021-05-28
C2716,bob,EAST,2020-08-29
C2717,J. Smith,south,2020-05-28
C2718,bob,south,2023-08-15
C2719,Alice,west,2022-01-26
C2720,John Doe,south,2021-09-11
C2721,bob,EAST,2021-03-28
C2722,bob,west,2023-11-17
C2723,John Doe,west,2020-07-30
C2724,J. Smith,south,2021-10-29
C2725,John Doe,West.,2021-08-16
C2726,bob,West.,2020-05-10
C2727,J. Smith,,2023-09-14
C2728,J. Smith,west,2021-09-03
C2729,John Doe,south,2020-09-12
C2730,bob,West.,2021-07-14
C2731,Alice,south,2020-03-03
C2732,bob,south,2023-08-27
C2733,jane doe,west,2021-02-10
C2734,,,2022-03-12
C2735,Alice,west,2023-02-02
C2736,J. Smith,North,2020-01-15
C2737,Alice,West.,2020-09-15
C2738,J. Smith,West.,2021-12-23
C2739,J. Smith,West.,2023-12-06
C2740,Alice,EAST,2023-07-06
C2741,J. Smith,south,2021-09-05
C2742,J. Smith,west,2023-07-07
C2743,jane doe,West.,2022-12-04
C2744,bob,North,2022-03-23
C2745,bob,West.,2020-11-26
C2746,,,2020-06-13
C2747,,south,2023-05-01
C2748,jane doe,south,2023-11-25
C2749,,west,2023-10-29
C2750,Alice,EAST,2022-12-24
C2751,John Doe,west,2021-01-21
C2752,John Doe,West.,2023-12-09
C2753,John Doe,,2022-11-19
C2754,jane doe,North,2023-07-13
C2755,jane doe,west,2020-11-23
C2756,J. Smith,EAST,2023-05-25
C2757,John Doe,west,2020-11-15
C2758,Alice,south,2021-02-02
C2759,,West.,2020-04-14
C2760,Alice,West.,2021-11-26
C2761,,West.,2022-10-13
C2762,John Doe,West.,2020-11-25
C2763,John Doe,West.,2021-10-21
C2764,John Doe,West.,2022-12-06
C2765,jane doe,North,2021-08-21
C2766,,EAST,2022-03-31
C2767,jane doe,West.,2021-10-02
C2768,jane doe,EAST,2020-11-09
C2769,bob,,2023-03-16
C2770,Alice,West.,2021-04-06
C2771,Alice,west,2021-04-30
C2772,J. Smith,West.,2021-02-13
C2773,jane doe,south,2020-01-27
C2774,,North,2022-11-18
C2775,bob,west,2020-09-27
C2776,bob,west,2021-11-16
C2777,Alice,south,2021-05-15
C2778,jane doe,West.,2023-06-30
C2779,J. Smith,North,2021-01-19
C2780,jane doe,west,2020-02-29
C2781,John Doe,North,2023-02-04
C2782,jane doe,west,2020-08-07
C2783,John Doe,West.,2022-02-09
C2784,John Doe,,2021-07-17
C2785,J. Smith,west,2021-06-29
C2786,,,2020-04-05
C2787,Alice,west,2022-09-15
C2788,jane doe,EAST,2023-01-17
C2789,John Doe,West.,2022-04-07
C2790,jane doe,south,2020-08-18
C2791,,,2022-08-25
C2792,Alice,south,2020-10-01
C2793,,West.,2020-09-02
C2794,Alice,south,2020-04-20
C2795,bob,West.,2020-08-21
C2796,Alice,south,2023-07-25
C2797,J. Smith,,2021-02-20
C2798,,EAST,2021-11-08
C2799,John Doe,south,2023-02-25
C2800,bob,,2023-06-14
C2801,J. Smith,west,2022-03-13
C2802,jane doe,West.,2021-09-10
C2803,,North,2023-02-25
C2804,John Doe,North,2021-12-07
C2805,Alice,West.,2022-04-30
C2806,John Doe,EAST,2023-11-18
C2807,jane doe,south,2021-04-19
C2808,bob,EAST,2021-10-16
C2809,bob,North,2021-01-29
C2810,,,2020-04-20
C2811,bob,West.,2020-03-30
C2812,,West.,2022-02-01
C2813,,EAST,2023-07-27
C2814,,,2023-09-18
C2815,Alice,EAST,2023-06-01
C2816,J. Smith,south,2023-01-29
C2817,,west,2020-05-11
C2818,,,2022-11-02
C2819,J. Smith,west,2021-04-01
C2820,John Doe,south,2020-04-07
C2821,,west,2023-02-17
C2822,Alice,North,2020-10-19
C2823,bob,west,2022-10-21
C2824,bob,south,2021-07-25
C2825,jane doe,west,2020-09-06
C2826,jane doe,West.,2021-10-13
C2827,bob,EAST,2020-05-28
C2828,bob,North,2023-11-19
C2829,Alice,West.,2020-02-13
C2830,J. Smith,West.,2022-12-03
C2831,jane doe,south,2023-01-06
C2832,J. Smith,EAST,2023-06-03
C2833,Alice,EAST,2020-06-10
C2834,bob,,2020-09-09
C2835,,North,2020-05-11
C2836,J. Smith,south,2021-04-18
C2837,bob,North,2023-02-06
C2838,bob,,2021-12-06
C2839,John Doe,west,2022-11-24
C2840,J. Smith,West.,2020-10-01
C2841,,North,2020-07-05
C2842,J. Smith,West.,2022-08-06
C2843,bob,south,2020-08-30
C2844,,west,2020-09-20
C2845,Alice,south,2021-06-05
C2846,John Doe,west,2022-08-20
C2847,bob,west,2022-02-21
C2848,jane doe,West.,2023-01-15
C2849,jane doe,south,2021-06-18
C2850,John Doe,south,2020-07-28
C2851,Alice,North,2020-02-15
C2852,bob,south,2020-01-26
C2853,J. Smith,North,2023-07-13
C2854,John Doe,EAST,2020-06-23
C2855,Alice,EAST,2023-08-27
C2856,J. Smith,EAST,2020-11-17
C2857,jane doe,,2023-03-04
C2858,jane doe,south,2020-02-24
C2859,J. Smith,,2023-03-25
C2860,John Doe,south,2021-10-29
C2861,jane doe,North,2020-05-26
C2862,bob,,2021-08-21
C2863,,,2020-01-20
C2864,J. Smith,,2023-07-16
C2865,J. Smith,west,2020-11-28
C2866,jane doe,North,2022-06-25
C2867,John Doe,EAST,2022-08-01
C2868,bob,North,2022-06-29
C2869,John Doe,west,2021-02-04
C2870,Alice,south,2022-08-07
C2871,Alice,North,2023-08-22
C2872,,,2020-01-28
C2873,jane doe,EAST,2021-04-11
C2874,jane doe,EAST,2023-07-07
C2875,jane doe,south,2022-09-08
C2876,,North,2020-04-10
C2877,Alice,west,2021-07-04
C2878,John Doe,south,2022-03-12
C2879,,North,2020-12-18
C2880,,West.,2023-08-16
C2881,John Doe,EAST,2020-10-22
C2882,jane doe,west,2020-12-18
C2883,bob,,2022-06-26
C2884,John Doe,west,2023-02-27
C2885,Alice,,2022-10-15
C2886,J. Smith,west,2023-03-25
C2887,J. Smith,EAST,2023-01-02
C2888,,,2023-09-27
C2889,J. Smith,North,2023-01-18
C2890,bob,,2021-03-30
C2891,jane doe,south,2021-12-12
C2892,Alice,North,2022-09-06
C2893,bob,south,2023-09-17
C2894,Alice,west,2022-01-08
C2895,Alice,North,2022-09-03
C2896,jane doe,west,2023-10-03
C2897,,West.,2020-08-20
C2898,J. Smith,west,2022-10-20
C2899,jane doe,west,2020-04-11
C2900,bob,south,2022-08-10
C2901,,,2021-04-25
C2902,bob,West.,2023-05-22
C2903,,west,2020-04-17
C2904,bob,west,2023-04-03
C2905,jane doe,West.,2022-08-30
C2906,,West.,2021-12-04
C2907,,North,2020-11-30
C2908,Alice,south,2020-03-26
C2909,Alice,West.,2022-01-03
C2910,John Doe,West.,2022-05-24
C2911,bob,EAST,2023-12-18
C2912,Alice,,2020-12-29
C2913,John Doe,West.,2020-02-29
C2914,Alice,south,2023-06-27
C2915,bob,,2021-07-13
C2916,,,2020-04-26
C2917,J. Smith,west,2022-05-23
C2918,bob,west,2022-07-03
C2919,jane doe,west,2022-08-25
C2920,Alice,west,2022-09-25
C2921,Alice,EAST,2020-02-13
C2922,,West.,2021-05-23
C2923,jane doe,west,2023-04-03
C2924,,North,2023-10-23
C2925,jane doe,west,2023-08-08
C2926,J. Smith,West.,2022-04-28
C2927,Alice,west,2022-07-05
C2928,Alice,EAST,2022-06-16
C2929,J. Smith,south,2022-03-09
C2930,John Doe,south,2022-05-25
C2931,,West.,2020-10-12
C2932,J. Smith,south,2023-05-12
C2933,,south,2021-11-14
C2934,bob,North,2022-03-29
C2935,Alice,West.,2020-04-30
C2936,,West.,2022-08-02
C2937,jane doe,south,2022-10-14
C2938,,south,2023-04-26
C2939,bob,south,2022-06-25
C2940,Alice,,2020-01-13
C2941,J. Smith,EAST,2021-08-25
C2942,bob,west,2020-07-18
C2943,Alice,EAST,2021-08-08
C2944,,West.,2021-03-23
C2945,John Doe,North,2022-04-20
C2946,John Doe,west,2022-12-30
C2947,jane doe,North,2021-08-12
C2948,Alice,,2023-02-27
C2949,John Doe,West.,2022-06-07
C2950,J. Smith,,2020-02-12
C2951,Alice,West.,2021-06-03
C2952,J. Smith,North,2022-11-02
C2953,J. Smith,North,2021-12-25
C2954,John Doe,North,2021-09-14
C2955,Alice,West.,2022-09-14
C2956,,south,2022-03-13
C2957,bob,North,2021-06-18
C2958,John Doe,,2020-10-28
C2959,John Doe,west,2021-06-10
C2960,,West.,2023-02-12
C2961,Alice,,2021-04-04
C2962,Alice,EAST,2022-04-11
C2963,J. Smith,EAST,2021-05-19
C2964,,west,2023-08-24
C2965,,south,2022-07-20
C2966,Alice,North,2020-11-20
C2967,J. Smith,West.,2021-08-01
C2968,John Doe,,2022-01-30
C2969,jane doe,North,2023-04-13
C2970,bob,,2022-04-30
C2971,John Doe,West.,2023-04-10
C2972,Alice,EAST,2022-08-17
C2973,bob,North,2021-05-16
C2974,jane doe,west,2020-11-29
C2975,jane doe,south,2020-10-10
C2976,J. Smith,west,2021-04-19
C2977,bob,south,2022-12-13
C2978,J. Smith,,2023-12-14
C2979,John Doe,North,2021-09-23
C2980,,North,2021-12-03
C2981,,south,2021-02-12
C2982,,EAST,2022-09-08
C2983,bob,West.,2023-08-20
C2984,,west,2021-07-12
C2985,John Doe,,2020-08-09
C2986,J. Smith,west,2020-06-06
C2987,bob,west,2020-12-13
C2988,J. Smith,,2023-03-28
C2989,bob,,2022-06-07
C2990,J. Smith,North,2022-07-10
C2991,jane doe,west,2023-06-12
C2992,J. Smith,West.,2021-10-23
C2993,,West.,2021-02-08
C2994,jane doe,south,2023-07-04
C2995,J. Smith,,2021-11-07
C2996,bob,North,2021-08-11
C2997,bob,West.,2021-07-11
C2998,bob,EAST,2022-06-23
C2999,Alice,North,2022-12-06
C3000,John Doe,North,2023-05-21
C3001,bob,West.,2021-04-23
C3002,jane doe,EAST,2021-05-01
C3003,bob,south,2021-07-19
C3004,Alice,West.,2023-09-27
C3005,,EAST,2021-06-07
C3006,jane doe,North,2021-12-04
C3007,Alice,EAST,2022-10-26
C3008,,North,2022-03-31
C3009,jane doe,West.,2023-03-13
C3010,J. Smith,,2022-05-07
C3011,John Doe,West.,2023-07-08
C3012,John Doe,west,2021-08-07
C3013,Alice,west,2021-11-16
C3014,,west,2020-08-19
C3015,John Doe,West.,2020-09-26
C3016,,south,2022-07-28
C3017,,West.,2022-05-23
C3018,Alice,,2023-05-30
C3019,Alice,EAST,2020-02-21
C3020,Alice,West.,2020-04-25
C3021,John Doe,West.,2021-06-21
C3022,Alice,North,2021-06-24
C3023,John Doe,North,2022-11-08
C3024,Alice,North,2022-03-25
C3025,bob,West.,2023-11-16
C3026,,south,2022-03-01
C3027,Alice,EAST,2021-09-09
C3028,jane doe,EAST,2021-02-22
C3029,,,2020-11-04
C3030,,south,2022-05-13
C3031,Alice,south,2020-07-04
C3032,J. Smith,EAST,2020-09-17
C3033,Alice,west,2023-07-20
C3034,,North,2020-06-08
C3035,jane doe,North,2022-05-19
C3036,,EAST,2022-01-31
C3037,jane doe,south,2020-08-11
C3038,John Doe,,2023-07-03
C3039,bob,west,2020-06-28
C3040,,EAST,2020-01-20
C3041,Alice,North,2021-09-23
C3042,John Doe,West.,2023-05-18
C3043,bob,south,2020-02-27
C3044,Alice,West.,2023-01-21
C3045,J. Smith,,2023-05-29
C3046,Alice,EAST,2021-12-23
C3047,jane doe,North,2023-06-09
C3048,jane doe,west,2023-10-19
C3049,J. Smith,West.,2021-09-06
C3050,John Doe,west,2021-07-15
C3051,bob,,2021-01-08
C3052,Alice,North,2021-09-13
C3053,jane doe,West.,2020-03-28
C3054,John Doe,,2022-11-09
C3055,J. Smith,west,2022-10-10
C3056,,west,2020-01-14
C3057,jane doe,West.,2020-05-12
C3058,J. Smith,North,2022-11-23
C3059,Alice,west,2022-06-10
C3060,bob,EAST,2023-05-16
C3061,jane doe,,2023-05-07
C3062,jane doe,West.,2021-08-14
C3063,Alice,south,2021-08-05
C3064,,south,2023-03-24
C3065,John Doe,North,2023-01-06
C3066,bob,EAST,2023-04-10
C3067,jane doe,west,2020-10-15
C3068,bob,south,2022-10-09
C3069,jane doe,North,2022-05-28
C3070,bob,,2023-12-14
C3071,J. Smith,EAST,2020-01-07
C3072,jane doe,EAST,2023-03-29
C3073,bob,North,2020-08-27
C3074,John Doe,North,2023-12-17
C3075,J. Smith,west,2021-06-19
C3076,J. Smith,North,2020-03-10
C3077,John Doe,west,2020-08-03
C3078,bob,west,2023-02-01
C3079,Alice,West.,2022-12-13
C3080,John Doe,EAST,2022-03-16
C3081,bob,,2020-11-25
C3082,John Doe,EAST,2022-04-27
C3083,John Doe,EAST,2023-05-11
C3084,jane doe,West.,2023-08-04
C3085,bob,west,2020-02-14
C3086,Alice,west,2022-04-08
C3087,jane doe,North,2020-07-16
C3088,John Doe,West.,2023-05-24
C3089,,North,2023-08-25
C3090,John Doe,West.,2022-06-14
C3091,John Doe,North,2023-12-29
C3092,bob,south,2020-11-27
C3093,bob,EAST,2021-11-26
C3094,jane doe,EAST,2020-01-27
C3095,Alice,,2023-04-04
C3096,jane doe,west,2020-11-13
C3097,J. Smith,,2023-07-21
C3098,John Doe,south,2023-11-07
C3099,,,2020-12-30
C3100,John Doe,EAST,2023-01-31
C3101,John Doe,west,2022-08-17
C3102,jane doe,south,2021-01-07
C3103,,EAST,2020-09-01
C3104,,North,2023-04-07
C3105,,West.,2023-12-12
C3106,jane doe,south,2023-10-11
C3107,John Doe,west,2021-04-22
C3108,jane doe,,2020-05-04
C3109,bob,,2021-06-20
C3110,bob,south,2021-12-06
C3111,jane doe,west,2023-11-26
C3112,,south,2021-06-14
C3113,John Doe,west,2022-02-24
C3114,jane doe,,2020-09-10
C3115,jane doe,EAST,2020-04-30
C3116,jane doe,North,2022-11-21
C3117,J. Smith,EAST,2021-10-22
C3118,bob,North,2022-11-26
C3119,,,2023-09-27
C3120,Alice,EAST,2022-11-02
C3121,,EAST,2023-04-21
C3122,Alice,south,2023-07-12
C3123,J. Smith,West.,2020-03-28
C3124,jane doe,,2020-02-15
C3125,J. Smith,west,2023-11-16
C3126,J. Smith,,2023-02-16
C3127,John Doe,west,2022-07-21
C3128,bob,west,2022-01-14
C3129,Alice,North,2022-08-24
C3130,jane doe,west,2022-02-01
C3131,Alice,west,2022-01-31
C3132,,south,2022-03-04
C3133,Alice,EAST,2022-01-13
C3134,,,2022-12-05
C3135,bob,,2021-07-11
C3136,,west,2021-06-09
C3137,Alice,West.,2021-08-19
C3138,Alice,,2022-04-19
C3139,,west,2020-01-03
C3140,J. Smith,North,2022-11-17
C3141,bob,North,2023-11-05
C3142,John Doe,North,2020-06-05
C3143,jane doe,west,2022-05-04
C3144,Alice,south,2021-05-25
C3145,jane doe,West.,2023-09-18
C3146,John Doe,west,2021-11-17
C3147,jane doe,south,2023-02-11
C3148,John Doe,south,2023-11-13
C3149,,,2023-06-27
C3150,J. Smith,west,2021-07-24
C3151,Alice,west,2021-12-15
C3152,John Doe,south,2023-08-31
C3153,jane doe,south,2020-08-26
C3154,Alice,south,2023-06-11
C3155,J. Smith,,2020-10-29
C3156,,west,2021-08-29
C3157,Alice,south,2022-09-17
C3158,John Doe,North,2020-11-29
C3159,J. Smith,west,2020-04-22
C3160,jane doe,,2020-12-27
C3161,J. Smith,North,2022-03-11
C3162,J. Smith,EAST,2020-04-06
C3163,bob,west,2020-01-16
C3164,J. Smith,EAST,2021-07-09
C3165,J. Smith,south,2021-01-10
C3166,Alice,,2022-01-11
C3167,jane doe,south,2021-01-24
C3168,Alice,,2021-09-11
C3169,Alice,West.,2023-05-25
C3170,John Doe,south,2023-11-23
C3171,Alice,EAST,2023-07-07
C3172,bob,,2022-04-03
C3173,bob,south,2020-11-15
C3174,John Doe,west,2020-07-14
C3175,,,2021-02-21
C3176,jane doe,,2021-08-29
C3177,jane doe,south,2021-07-21
C3178,Alice,West.,2021-06-27
C3179,Alice,south,2020-08-18
C3180,,EAST,2022-06-02
C3181,Alice,EAST,2021-06-04
C3182,jane doe,,2021-12-03
C3183,J. Smith,,2023-05-08
C3184,bob,south,2022-04-25
C3185,J. Smith,EAST,2021-11-03
C3186,J. Smith,EAST,2020-01-21
C3187,jane doe,West.,2023-08-27
C3188,J. Smith,west,2021-08-10
C3189,,West.,2022-06-16
C3190,John Doe,North,2023-12-28
C3191,Alice,West.,2021-01-05
C3192,John Doe,south,2020-03-18
C3193,bob,west,2023-08-01
C3194,Alice,south,2021-10-09
C3195,J. Smith,North,2020-05-19
C3196,bob,west,2021-07-06
C3197,Alice,,2022-09-24
C3198,,EAST,2020-10-08
C3199,,West.,2023-07-05
C3200,,south,2023-10-15
C3201,,North,2021-03-15
C3202,J. Smith,EAST,2020-09-26
C3203,John Doe,West.,2023-03-03
C3204,Alice,EAST,2022-01-15
C3205,J. Smith,West.,2020-04-13
C3206,,,2022-02-04
C3207,John Doe,west,2020-04-04
C3208,bob,EAST,2021-12-29
C3209,bob,EAST,2021-04-24
C3210,bob,EAST,2022-02-18
C3211,,west,2023-06-18
C3212,bob,North,2020-01-13
C3213,jane doe,West.,2023-03-16
C3214,Alice,,2021-08-23
C3215,Alice,EAST,2020-04-04
C3216,,west,2020-10-19
C3217,jane doe,North,2020-01-25
C3218,J. Smith,West.,2023-07-19
C3219,J. Smith,west,2023-04-04
C3220,bob,,2022-07-27
C3221,John Doe,,2022-01-31
C3222,J. Smith,West.,2023-01-15
C3223,John Doe,EAST,2021-10-15
C3224,Alice,,2022-09-11
C3225,John Doe,North,2021-09-29
C3226,Alice,west,2021-05-05
C3227,jane doe,North,2023-03-10
